Kod sklepu;Kod segmentu;Data od;Data do;Nazwa planogramu;Wersja planogramu;Opis planogramu;Numer półki;Pozycja;Index;Nazwa;Liczba twarzy;Sposób ekspozycji
Text;Int;Text;Text;Text;Text;Text;Int;Int;Text;Text;Int;Int
shop_planogram_assignment.shop.codes;shop_planogram_assignment.segment.id;shop_planogram_assignment.start_date_time;shop_planogram_assignment.end_date_time;planogram.name;planogram.version;planogram.description;planogram_element.shelf;planogram_element.position;planogram_element.sku.index;planogram_element.sku.name;planogram_element.faces_count;planogram_element.stack_count
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;5;44;20000235;KANAPKA REGIONALNA 1 REG;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;6;17;12004347;LEMONIADA WYCISK CYTRYNOWA 400ML MW;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;6;18;12004481;LEMONIADA WYCISK GREJPF. TRUSK, 400ML ...;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;6;19;12004365;SOK WYCISK POMARAŃCZOWY 250ML MW;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;6;20;12004487;SOK WYCISK POMARAŃCZA,GREJPFRUT 250M...;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;6;21;12004366;SOK WYCISK GRAPEFRUIT 250ML MW;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;6;22;12004332;SOK WYCISK POMAR/MARAKUJA/MACA 250ML ...;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;6;23;12004463;SOK WYCISK AWOCADO SZPINAK 250ML MW;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;6;24;12004284;SOK WYCISK MARCH/ANANAS/KURKUMA 250M...;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;6;25;12004452;SOK WYCISK TRUSKAWKA MALIN ACAI 250ML ...;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;6;26;12004482;SOK WYCISK MARCHEW, JABŁKO 250ML MW;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;6;27;12004497;SOK WYCISK BURAK MALINA 250ML MW;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;6;28;12004534;OWSIANKA KOKOS WIŚNIA 210G DOPPELT;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;6;29;12004615;OWSIANKA KOKOS MANGO MARAKU 210G DO...;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;6;30;12002734;DESER CHIA Z MANGO 140G MW;1;2
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;6;31;12005456;KULKI RYŻOWE MALINA PORZECZKA 125G MW;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;6;32;12004044;KULKI RYŻOWE Z MANGO I MARKUJĄ 125G MW;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;6;33;12005162;MUS JABŁKO-MANGO ZIARN GOOD MOOD 130...;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;6;34;12005185;MUS JABŁKOWY GOOD MOOD 130G MW;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;7;1;10900593;WODA NAŁĘCZOWIANKA 0,5L NGAZ PET;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;7;2;12004355;SMOOTHIE FOODINI GAZPACHO 250ML MW;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;7;3;12003715;SMOOTHIE FOODINI KOJĄCO ZIELONY 250ML ...;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;7;4;12003664;SMOOTHIE FOODINI BEZTR.CZERWONY 250M...;2;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;7;5;12003663;SMOOTHIE FOODINI EGZOTYCZ.ŻÓŁTY 250ML...;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;7;6;12003717;SMOOTHIE FOODINI JOGURT ŻÓŁTY 250ML MW;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;7;7;12003706;SMOOTHIE FOODINI SMACZ. ZIELONY 250ML ...;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;7;8;12003716;SMOOTHIE FOODINI SŁONECZ. ŻÓŁTY 250ML ...;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;7;9;12003699;SMOOTHIE FOODINI JOGURT RÓŻOWY 250ML ...;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;7;10;12003718;SMOOTHIE FOODINI PRZYJEM.KREMOW.250M...;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;7;11;12003662;SMOOTHIE FOODINI RAJSKO KREMOWY 250M...;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;7;12;12002205;SOK Z MARCHWI I BANANA 330ML DELICADE;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;7;13;20000231;SOKI W BUTELCE 7 DNIOWE MIX 1 REG;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;7;14;20000232;SOKI W BUTELCE 7 DNIOWE MIX 2 REG;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;7;15;12005286;OWOCE MIX KAWAŁKI KUBEK 200G;1;1
Z1790, Z2680, Z2520, Z8788, Z8607, Z2957, Z6730, Z6311, Z6688, Z6436, Z6742, Z7510, Z5928, Z5433, Z8508;3;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_szybkie przekaski_1.0_7;0018;;7;16;12005260;ANANAS KAWAŁKI KUBEK 200G;1;1
;;;;;;;;;;;;
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;1;32;12003572;KOTLET MIELONY WIEPRZ BURACZKI 400G MW;1;1
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;1;33;12003601;KOTLET DROBIOWY Z MARCHEWKĄ 400G MW;1;1
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;1;34;12004471;PLACKI ZIEMNIACZANE Z GULASZEM 350G MW;1;2
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;1;35;10990580;KANAPKI CHICKEN DUO 2 SZT 270G;1;1
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;1;36;10931554;TORTILLA LATYNOSKA 250G KONSPOL;1;1
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;1;37;10931553;TORTILLA ARABSKA 250G KONSPOL;1;1
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;1;38;12003574;POLĘDWICZKI PANIEROWANE 200G + SOS MW;1;1
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;1;39;12003581;SKRZYDEŁKA PANIEROWANE 250G + SOS MW;1;1
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;1;40;12002262;KOTLET CORDON BLEU 250G MW;1;1
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;1;41;10985242;KROKIETY Z KAPUSTĄ I GRZYB 400G;1;1
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;1;42;10985243;KROKIETY Z MIĘSEM 400G U JĘDRUSIA;1;1
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;2;27;12005005;ROLADA WOŁOWA 400G MW;1;2
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;2;28;12004987;PIECZONY SCHAB W SOSIE 400G MW;2;2
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;2;29;12004968;MAKARON PENNE PEPPERONI 400G MW;1;2
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;2;30;12004954;SPAGHETTI BOLOGNESE 400G MW;1;2
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;2;31;12005007;SPAGHETTI CARBONARA 400G MW;1;2
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;3;21;12004979;KACZKA Z WARZYWAMI I MAKARONEM 400G M...;1;2
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;3;22;12004988;KURCZAK Z SOSEM CURRY I RYŻEM 430G MW;1;2
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;3;23;12004980;KURCZAK W SOSIE SŁODKO-KWAŚNYM 400G ...;1;2
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;3;24;12004708;KURCZAK GONG BAO 400G MW;1;2
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;3;25;10985950;KURCZAK TIKKA MASALA Z RYŻEM 450G;1;1
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;3;26;10985949;KURCZAK INDYJSKI JALFREZI Z RYŻEM 450G;1;1
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;4;16;12004221;KURCZAK WARZYWA Z CIECIERZYCĄ 300G MW;1;2
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;4;17;12004612;MAKARON Z SOSEM POMIDOROWYM 300G MW;1;2
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;4;18;12005575;DANIE DYNIOWE CURRY Z INDYK. I RYŻ. 400G;1;2
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;4;19;12005564;DANIE WOŁOWINA Z MARCHEWK. PUREE 400G;1;2
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;4;20;12005576;DANIE OSTRA WOŁOW. Z KASZĄ GRYCZ. 400G;1;2
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;5;11;12004562;PIEROGI Z MASCARPONE I SOS JAGOD 300G M...;1;2
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;5;12;12003987;RACUCHY Z JABŁKAMI 300G MW;1;2
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;5;13;12002232;NALEŚNIKI Z SEREM 300G MW;1;2
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;5;14;12004669;NALEŚNIKI Z SEREM I CZEKOLADĄ 200G MW;1;2
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;5;15;12002243;PLACKI ZIEMNIACZANE 400G MW;1;2
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;6;1;12005006;ZUPA MAROKAŃSKA 380G MW;1;1
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;6;2;12004982;ZUPA TAJSKA Z KURCZAKIEM 380G MW;1;1
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;6;3;12004981;ZUPA KREM Z BIAŁYCH WARZYW 390G MW;1;1
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;6;4;12003593;ZUPA KREM Z POMIDORA 350G MW;1;1
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;6;5;12003614;ZUPA OGÓRKOWA 350G MW;1;1
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;6;6;12004574;PIEROGI DROBIOWE Z SMAŻ CEBUL 320G MW;1;2
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;6;7;12002252;PIEROGI Z MIĘSEM W KUBKU 320G MW;1;1
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;6;8;12002242;PIEROGI RUSKIE W KUBKU 320G MW;1;1
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;6;9;20000008;PRODUKT MĄCZNY 1 REG;1;1
Z0435;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_1.0_6;0005;;6;10;20000008;PRODUKT MĄCZNY 1 REG;1;1
;;;;;;;;;;;;
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;1;31;10990580;KANAPKI CHICKEN DUO 2 SZT 270G;1;1
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;1;32;10931554;TORTILLA LATYNOSKA 250G KONSPOL;1;1
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;1;33;10931553;TORTILLA ARABSKA 250G KONSPOL;1;1
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;1;34;12003574;POLĘDWICZKI PANIEROWANE 200G + SOS MW;1;2
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;1;35;12003581;SKRZYDEŁKA PANIEROWANE 250G + SOS MW;1;2
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;1;36;12002262;KOTLET CORDON BLEU 250G MW;1;2
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;1;37;10985242;KROKIETY Z KAPUSTĄ I GRZYB 400G;1;1
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;1;38;10985243;KROKIETY Z MIĘSEM 400G U JĘDRUSIA;1;1
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;1;39;10985876;PIEROGI Z MIĘSEM 400G U JĘDRUSIA;1;1
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;1;40;10985877;PIEROGI RUSKIE 400G U JĘDRUSIA;1;1
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;2;26;12005005;ROLADA WOŁOWA 400G MW;1;2
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;2;27;12004987;PIECZONY SCHAB W SOSIE 400G MW;1;2
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;2;28;12004968;MAKARON PENNE PEPPERONI 400G MW;1;2
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;2;29;12004954;SPAGHETTI BOLOGNESE 400G MW;1;2
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;2;30;12005007;SPAGHETTI CARBONARA 400G MW;1;2
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;3;20;12004979;KACZKA Z WARZYWAMI I MAKARONEM 400G M...;1;2
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;3;21;12004988;KURCZAK Z SOSEM CURRY I RYŻEM 430G MW;1;2
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;3;22;12004980;KURCZAK W SOSIE SŁODKO-KWAŚNYM 400G ...;1;2
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;3;23;12004708;KURCZAK GONG BAO 400G MW;1;2
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;3;24;10985950;KURCZAK TIKKA MASALA Z RYŻEM 450G;1;1
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;3;25;10985949;KURCZAK INDYJSKI JALFREZI Z RYŻEM 450G;1;1
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;4;14;12004221;KURCZAK WARZYWA Z CIECIERZYCĄ 300G MW;1;2
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;4;15;12005576;DANIE OSTRA WOŁOW. Z KASZĄ GRYCZ. 400G;1;2
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;4;16;12005564;DANIE WOŁOWINA Z MARCHEWK. PUREE 400G;1;1
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;4;17;12005575;DANIE DYNIOWE CURRY Z INDYK. I RYŻ. 400G;1;1
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;4;18;12003572;KOTLET MIELONY WIEPRZ BURACZKI 400G MW;1;1
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;4;19;12003601;KOTLET DROBIOWY Z MARCHEWKĄ 400G MW;1;1
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;5;8;12004612;MAKARON Z SOSEM POMIDOROWYM 300G MW;1;2
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;5;9;12004562;PIEROGI Z MASCARPONE I SOS JAGOD 300G M...;1;2
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;5;10;12003987;RACUCHY Z JABŁKAMI 300G MW;1;2
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;5;11;12002232;NALEŚNIKI Z SEREM 300G MW;1;2
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;5;12;12002243;PLACKI ZIEMNIACZANE 400G MW;1;2
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;5;13;20000008;PRODUKT MĄCZNY 1 REG;1;1
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;6;1;12005006;ZUPA MAROKAŃSKA 380G MW;1;1
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;6;2;12004982;ZUPA TAJSKA Z KURCZAKIEM 380G MW;1;1
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;6;3;12004981;ZUPA KREM Z BIAŁYCH WARZYW 390G MW;1;1
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;6;4;12003593;ZUPA KREM Z POMIDORA 350G MW;1;1
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;6;5;12004574;PIEROGI DROBIOWE Z SMAŻ CEBUL 320G MW;1;2
